indicator,related_indicator,similarity_score
8.10.1,3.c.1,0.06892657195789643
8.10.1,8.7.1,0.0680708994794446
8.10.1,3.1.1,0.06377914223257877
8.10.1,16.3.2,0.06311573733491034
8.10.1,17.18.2,0.06037035116101923
8.10.1,8.1.1,0.059877451923936446
8.10.1,17.12.1,0.057931778502772736
8.10.1,7.3.1,0.0573242855149499
8.10.1,10.4.2,0.05303185754051293
8.10.1,16.b.1,0.04915662066489705
8.10.1,10.3.1,0.04915662066489705
8.10.1,16.1.3,0.04623679331541386
8.10.1,17.5.1,0.045999327812322084
8.10.1,14.c.1,0.04418530133247212
8.10.1,2.3.2,0.04259692804571824
8.10.1,3.5.2,0.042219645415291565
8.10.1,3.4.2,0.04149019990813688
8.10.1,14.b.1,0.040422190321515235
8.10.1,10.1.1,0.03879549910891533
8.10.1,1.4.2,0.03864996574629382
8.10.1,3.2.1,0.03684595587343265
8.10.1,17.16.1,0.0358995218605246
8.10.1,3.3.5,0.034885624976655774
8.10.1,11.4.1,0.03346753519649349
8.10.1,17.2.1,0.03254822894500687
8.10.1,11.6.2,0.03241946002450845
8.10.1,3.9.3,0.03236798501249348
8.10.1,11.1.1,0.03157360518018052
8.10.1,17.13.1,0.02916928121209024
8.10.1,10.7.4,0.02782610378945519
8.10.1,9.2.1,0.0277619625372243
8.10.1,7.1.1,0.02698380085637926
8.10.1,5.5.1,0.02609424954340539
8.10.1,16.1.1,0.025164808674343352
8.10.1,3.5.1,0.025066110471256117
8.10.1,16.3.1,0.024519581270462228
8.10.1,16.3.3,0.02408457326395219
8.10.1,16.10.2,0.02322678135351118
8.10.1,15.9.1,0.022846101932368332
8.10.1,1.a.1,0.022031590052092237
8.10.1,3.b.3,0.021152660006628823
8.10.1,17.18.3,0.020925478808701707
8.10.1,15.5.1,0.018913300634265665
8.10.1,16.2.2,0.01884414006023449
8.10.1,9.c.1,0.018494711439944637
8.10.1,4.7.1,0.017438405009453695
8.10.1,10.c.1,0.01683631781195922
8.10.1,16.1.2,0.016566418478018288
8.10.1,7.1.2,0.016402607490893357
8.10.1,1.3.1,0.016194759947789496
8.10.1,16.5.2,0.015669672209652145
8.10.1,3.2.2,0.015614713046787972
8.10.1,12.4.2,0.015486123104948764
8.10.1,12.c.1,0.015355562433072931
8.10.1,6.3.2,0.014717241551349559
8.10.1,17.17.1,0.014455904739595616
8.10.1,3.4.1,0.01419097819770396
8.10.1,11.7.2,0.013648085441810922
8.10.1,3.9.2,0.013556693959701167
8.10.1,12.7.1,0.012930070710616562
8.10.1,5.5.2,0.012739969521415246
8.10.1,16.10.1,0.012227251972348856
8.10.1,8.b.1,0.01221257968825294
8.10.1,1.5.4,0.011004182805888489
8.10.1,13.3.1,0.009498593437998557
8.10.1,12.8.1,0.009498593437998557
8.10.1,17.1.2,0.009105320330659807
8.10.1,13.1.3,0.009078662051741454
8.10.1,11.b.2,0.009078662051741454
8.10.1,2.b.1,0.008736010911096721
8.10.1,1.b.1,0.008477046190596313
8.10.1,17.6.1,0.006438844129799912
8.10.1,2.5.1,0.006157297498945128
8.10.1,10.5.1,0.005958963517114878
8.10.1,12.4.1,0.005566070670268183
8.10.1,15.6.1,0.005195896608969598
8.10.1,5.6.2,0.0
8.10.1,5.a.1,0.0
8.10.1,5.a.2,0.0
8.10.1,5.b.1,0.0
8.10.1,1.5.3,0.0
8.10.1,5.6.1,0.0
8.10.1,1.5.2,0.0
8.10.1,6.1.1,0.0
8.10.1,1.4.1,0.0
8.10.1,6.4.2,0.0
8.10.1,6.a.1,0.0
8.10.1,2.c.1,0.0
8.10.1,6.6.1,0.0
8.10.1,6.5.2,0.0
8.10.1,1.2.1,0.0
8.10.1,6.5.1,0.0
8.10.1,6.4.1,0.0
8.10.1,5.c.1,0.0
8.10.1,2.a.2,0.0
8.10.1,6.3.1,0.0
8.10.1,6.2.1,0.0
8.10.1,1.2.2,0.0
8.10.1,2.a.1,0.0
8.10.1,5.4.1,0.0
8.10.1,3.3.4,0.0
8.10.1,3.a.1,0.0
8.10.1,5.3.2,0.0
8.10.1,5.3.1,0.0
8.10.1,3.b.1,0.0
8.10.1,3.b.2,0.0
8.10.1,2.4.1,0.0
8.10.1,6.b.1,0.0
8.10.1,3.d.1,0.0
8.10.1,3.d.2,0.0
8.10.1,4.1.1,0.0
8.10.1,4.1.2,0.0
8.10.1,3.8.2,0.0
8.10.1,4.2.1,0.0
8.10.1,2.2.3,0.0
8.10.1,4.2.2,0.0
8.10.1,2.2.2,0.0
8.10.1,2.2.1,0.0
8.10.1,2.1.2,0.0
8.10.1,2.1.1,0.0
8.10.1,4.5.1,0.0
8.10.1,3.1.2,0.0
8.10.1,3.8.1,0.0
8.10.1,1.a.2,0.0
8.10.1,4.a.1,0.0
8.10.1,4.b.1,0.0
8.10.1,4.c.1,0.0
8.10.1,5.1.1,0.0
8.10.1,5.2.1,0.0
8.10.1,5.2.2,0.0
8.10.1,2.5.2,0.0
8.10.1,3.7.1,0.0
8.10.1,17.19.2,0.0
8.10.1,7.2.1,0.0
8.10.1,16.2.1,0.0
8.10.1,15.b.1,0.0
8.10.1,15.a.1,0.0
8.10.1,15.8.1,0.0
8.10.1,15.7.1,0.0
8.10.1,15.4.2,0.0
8.10.1,15.4.1,0.0
8.10.1,15.3.1,0.0
8.10.1,15.2.1,0.0
8.10.1,15.1.2,0.0
8.10.1,15.1.1,0.0
8.10.1,14.a.1,0.0
8.10.1,14.7.1,0.0
8.10.1,14.6.1,0.0
8.10.1,14.5.1,0.0
8.10.1,14.4.1,0.0
8.10.1,14.3.1,0.0
8.10.1,14.2.1,0.0
8.10.1,14.1.1,0.0
8.10.1,13.b.1,0.0
8.10.1,15.c.1,0.0
8.10.1,16.2.3,0.0
8.10.1,13.2.2,0.0
8.10.1,16.4.1,0.0
8.10.1,17.15.1,0.0
8.10.1,17.14.1,0.0
8.10.1,17.11.1,0.0
8.10.1,17.10.1,0.0
8.10.1,17.9.1,0.0
8.10.1,17.8.1,0.0
8.10.1,17.7.1,0.0
8.10.1,17.4.1,0.0
8.10.1,17.3.2,0.0
8.10.1,17.3.1,0.0
8.10.1,17.1.1,0.0
8.10.1,16.a.1,0.0
8.10.1,16.9.1,0.0
8.10.1,16.7.2,0.0
8.10.1,16.7.1,0.0
8.10.1,16.6.2,0.0
8.10.1,16.6.1,0.0
8.10.1,16.5.1,0.0
8.10.1,16.4.2,0.0
8.10.1,13.a.1,0.0
8.10.1,13.2.1,0.0
8.10.1,7.a.1,0.0
8.10.1,10.4.1,0.0
8.10.1,9.b.1,0.0
8.10.1,9.a.1,0.0
8.10.1,17.19.1,0.0
8.10.1,9.5.1,0.0
8.10.1,9.3.2,0.0
8.10.1,9.3.1,0.0
8.10.1,9.2.2,0.0
8.10.1,9.1.2,0.0
8.10.1,9.1.1,0.0
8.10.1,8.a.1,0.0
8.10.1,8.9.1,0.0
8.10.1,8.8.2,0.0
8.10.1,8.6.1,0.0
8.10.1,8.5.2,0.0
8.10.1,8.5.1,0.0
8.10.1,8.4.2,0.0
8.10.1,8.4.1,0.0
8.10.1,8.3.1,0.0
8.10.1,7.b.1,0.0
8.10.1,10.2.1,0.0
8.10.1,10.6.1,0.0
8.10.1,13.1.2,0.0
8.10.1,10.7.1,0.0
8.10.1,12.b.1,0.0
8.10.1,12.a.1,0.0
8.10.1,12.6.1,0.0
8.10.1,12.5.1,0.0
8.10.1,12.3.1,0.0
8.10.1,12.2.2,0.0
8.10.1,12.2.1,0.0
8.10.1,12.1.1,0.0
8.10.1,11.b.1,0.0
8.10.1,11.a.1,0.0
8.10.1,11.7.1,0.0
8.10.1,11.6.1,0.0
8.10.1,11.5.2,0.0
8.10.1,11.3.2,0.0
8.10.1,11.3.1,0.0
8.10.1,11.2.1,0.0
8.10.1,10.b.1,0.0
8.10.1,10.7.3,0.0
8.10.1,10.7.2,0.0
8.10.1,1.1.1,0.0
8.10.2,16.3.3,0.16475171877558745
8.10.2,16.2.1,0.15871208912612209
8.10.2,8.10.1,0.1501289471710411
8.10.2,4.4.1,0.14239691532085985
8.10.2,16.5.1,0.13545516119773787
8.10.2,9.c.1,0.1321903311330882
8.10.2,16.8.1,0.13020115472531182
8.10.2,4.3.1,0.12885099221071944
8.10.2,5.b.1,0.11973964235274649
8.10.2,4.6.1,0.10924864576185138
8.10.2,5.3.1,0.10847478173428451
8.10.2,1.4.1,0.10481580756314653
8.10.2,16.1.3,0.09764178606417129
8.10.2,16.2.2,0.09282980098266067
8.10.2,5.2.2,0.09263556150961225
8.10.2,3.9.1,0.09257975644553816
8.10.2,16.6.2,0.09072488031269565
8.10.2,17.3.2,0.08764394203076774
8.10.2,16.3.1,0.08596039456502634
8.10.2,16.4.1,0.08576341660343596
8.10.2,4.2.1,0.08573213006812393
8.10.2,16.a.1,0.08543239214578434
8.10.2,17.8.1,0.08506409029328099
8.10.2,13.a.1,0.0791746559578224
8.10.2,12.b.1,0.07911677030160058
8.10.2,16.3.2,0.07808977962312792
8.10.2,8.2.1,0.07805837862946993
8.10.2,17.4.1,0.07772754173729302
8.10.2,4.1.2,0.0730486910398146
8.10.2,10.3.1,0.07289663441745156
8.10.2,16.b.1,0.07289663441745156
8.10.2,16.2.3,0.07140214622785303
8.10.2,12.6.1,0.06984242892074399
8.10.2,16.1.4,0.06955230407788644
8.10.2,17.13.1,0.06801134948674213
8.10.2,11.a.1,0.06673682590819588
8.10.2,10.c.1,0.06417088455667078
8.10.2,8.5.2,0.06413687390391778
8.10.2,15.9.1,0.06361976794086645
8.10.2,3.8.1,0.06264176106743698
8.10.2,3.7.2,0.06191129221626656
8.10.2,1.3.1,0.06168380764831311
8.10.2,16.7.2,0.061674815182190174
8.10.2,8.4.2,0.05928439142099665
8.10.2,4.2.2,0.05745246190100886
8.10.2,1.4.2,0.05635974265042403
8.10.2,2.c.1,0.05625334602483648
8.10.2,3.a.1,0.055180329540240644
8.10.2,5.3.2,0.052283480987949105
8.10.2,6.6.1,0.05221801714320974
8.10.2,2.2.1,0.04702973904872197
8.10.2,3.7.1,0.04678276021517701
8.10.2,14.b.1,0.044078494571008646
8.10.2,6.4.1,0.043425702868171254
8.10.2,5.2.1,0.043362717422078624
8.10.2,4.c.1,0.04327240368088882
8.10.2,3.3.1,0.043090382015363915
8.10.2,3.5.1,0.04223784365300622
8.10.2,16.10.1,0.04222132672376119
8.10.2,3.2.1,0.04021523104853007
8.10.2,5.c.1,0.03953634052060653
8.10.2,4.a.1,0.03953634052060653
8.10.2,5.4.1,0.03953634052060653
8.10.2,16.7.1,0.03948590355302903
8.10.2,6.3.2,0.039050907000854784
8.10.2,10.7.1,0.038560749721209465
8.10.2,8.7.1,0.03852339859744789
8.10.2,12.2.2,0.03833612313922155
8.10.2,16.9.1,0.03777341292899951
8.10.2,15.1.2,0.0362568516027114
8.10.2,10.b.1,0.03542225921065198
8.10.2,6.4.2,0.03508692785228951
8.10.2,17.11.1,0.03348435717387406
8.10.2,2.5.2,0.03308571573634518
8.10.2,2.2.3,0.032958316791812645
8.10.2,17.1.1,0.03274545508447173
8.10.2,12.1.1,0.031211834551601585
8.10.2,1.a.2,0.030812546464375576
8.10.2,14.c.1,0.030801996317193082
8.10.2,3.b.1,0.030718847081761074
8.10.2,4.7.1,0.029768485274517524
8.10.2,11.6.1,0.02952622630355374
8.10.2,10.6.1,0.0293850584900444
8.10.2,8.b.1,0.028806408140946753
8.10.2,15.3.1,0.028166170548251615
8.10.2,8.5.1,0.028086714137460344
8.10.2,1.2.2,0.02788797533547052
8.10.2,1.2.1,0.027865065117568776
8.10.2,7.1.2,0.027672956865835666
8.10.2,8.6.1,0.027635294547655904
8.10.2,12.c.1,0.02759356635308398
8.10.2,1.1.1,0.02701405039857099
8.10.2,17.10.1,0.02691440564238857
8.10.2,13.3.1,0.026572482111056943
8.10.2,12.8.1,0.026572482111056943
8.10.2,6.1.1,0.026212275895418982
8.10.2,17.18.3,0.02580579358139781
8.10.2,12.4.2,0.025606384838355135
8.10.2,2.2.2,0.024853549515168855
8.10.2,7.1.1,0.02416047371834658
8.10.2,8.9.1,0.024041408240497924
8.10.2,11.3.2,0.023907193004092497
8.10.2,1.b.1,0.02350369516508065
8.10.2,17.16.1,0.02213606817011836
8.10.2,14.a.1,0.021874909155363758
8.10.2,3.3.5,0.021510887405149167
8.10.2,11.7.1,0.021409780676577974
8.10.2,5.a.2,0.021407538957124002
8.10.2,3.5.2,0.021256474568993374
8.10.2,5.6.1,0.02121686635362597
8.10.2,3.4.1,0.021065832129601968
8.10.2,1.a.1,0.02103782407078342
8.10.2,6.2.1,0.021023967146148584
8.10.2,17.17.1,0.0208591165879601
8.10.2,10.7.4,0.02080859395313318
8.10.2,11.7.2,0.0207761544264844
8.10.2,5.6.2,0.02076395592415901
8.10.2,17.1.2,0.019857845879700374
8.10.2,14.4.1,0.019784218153763924
8.10.2,14.2.1,0.019683047212170506
8.10.2,7.2.1,0.019514127568147643
8.10.2,16.1.1,0.018818455130291414
8.10.2,7.a.1,0.018569203996503504
8.10.2,5.5.2,0.018506799782034476
8.10.2,3.9.2,0.018184494163351713
8.10.2,10.5.1,0.01782518367096483
8.10.2,2.a.1,0.01760927368044742
8.10.2,9.3.2,0.01693369770272929
8.10.2,12.4.1,0.01690139933251847
8.10.2,15.4.2,0.016579412084742645
8.10.2,6.b.1,0.01600667820902979
8.10.2,17.19.1,0.015912318230669045
8.10.2,16.5.2,0.01568339579886283
8.10.2,11.3.1,0.015617841143178442
8.10.2,15.6.1,0.015601341615476284
8.10.2,3.d.1,0.015591898996309526
8.10.2,15.b.1,0.015589333932348546
8.10.2,15.a.1,0.015589333932348546
8.10.2,6.3.1,0.014968151927814827
8.10.2,16.10.2,0.014321907055233524
8.10.2,14.5.1,0.01414263764734558
8.10.2,2.4.1,0.013953244955631688
8.10.2,8.8.1,0.013875285086167272
8.10.2,2.b.1,0.013733366863786907
8.10.2,9.2.1,0.01344360210921608
8.10.2,3.b.3,0.013042979394133621
8.10.2,13.2.2,0.012894869606901163
8.10.2,16.6.1,0.012778196104288372
8.10.2,15.4.1,0.0127553874039004
8.10.2,3.d.2,0.01248075562661746
8.10.2,4.1.1,0.011788287047875852
8.10.2,2.1.1,0.011500971015422358
8.10.2,12.3.1,0.010777626387456496
8.10.2,3.8.2,0.01077156268008209
8.10.2,15.2.1,0.010510797504958272
8.10.2,17.14.1,0.010487949519835102
8.10.2,5.5.1,0.010321748079408211
8.10.2,9.3.1,0.009777221091118681
8.10.2,17.15.1,0.009733759573320197
8.10.2,3.3.4,0.009715481515978917
8.10.2,2.1.2,0.009676800578226922
8.10.2,2.5.1,0.009244035143360061
8.10.2,5.1.1,0.00901873572676388
8.10.2,8.1.1,0.008935407896696283
8.10.2,3.2.2,0.008521278360780031
8.10.2,6.5.1,0.008201418030377043
8.10.2,17.7.1,0.007663715745569977
8.10.2,14.1.1,0.007509341755903608
8.10.2,11.2.1,0.007504616202889803
8.10.2,15.8.1,0.006638681297970438
8.10.2,13.1.3,0.005598009991653931
8.10.2,11.b.2,0.005598009991653931
8.10.2,14.3.1,0.005253143130547528
8.10.2,3.1.2,0.0
8.10.2,3.1.1,0.0
8.10.2,1.5.1,0.0
8.10.2,2.3.1,0.0
8.10.2,1.5.2,0.0
8.10.2,3.3.2,0.0
8.10.2,2.3.2,0.0
8.10.2,3.3.3,0.0
8.10.2,3.4.2,0.0
8.10.2,3.c.1,0.0
8.10.2,3.6.1,0.0
8.10.2,1.5.3,0.0
8.10.2,1.5.4,0.0
8.10.2,3.9.3,0.0
8.10.2,3.b.2,0.0
8.10.2,2.a.2,0.0
8.10.2,17.19.2,0.0
8.10.2,4.5.1,0.0
8.10.2,15.1.1,0.0
8.10.2,11.b.1,0.0
8.10.2,12.2.1,0.0
8.10.2,12.5.1,0.0
8.10.2,12.7.1,0.0
8.10.2,12.a.1,0.0
8.10.2,13.1.1,0.0
8.10.2,13.1.2,0.0
8.10.2,13.2.1,0.0
8.10.2,13.b.1,0.0
8.10.2,14.6.1,0.0
8.10.2,14.7.1,0.0
8.10.2,15.5.1,0.0
8.10.2,11.5.2,0.0
8.10.2,15.7.1,0.0
8.10.2,15.c.1,0.0
8.10.2,16.1.2,0.0
8.10.2,16.4.2,0.0
8.10.2,17.2.1,0.0
8.10.2,17.3.1,0.0
8.10.2,17.5.1,0.0
8.10.2,17.6.1,0.0
8.10.2,17.9.1,0.0
8.10.2,17.12.1,0.0
8.10.2,17.18.2,0.0
8.10.2,11.6.2,0.0
8.10.2,11.5.1,0.0
8.10.2,4.b.1,0.0
8.10.2,9.2.2,0.0
8.10.2,5.a.1,0.0
8.10.2,6.5.2,0.0
8.10.2,6.a.1,0.0
8.10.2,7.3.1,0.0
8.10.2,7.b.1,0.0
8.10.2,8.3.1,0.0
8.10.2,8.4.1,0.0
8.10.2,8.8.2,0.0
8.10.2,8.a.1,0.0
8.10.2,9.1.1,0.0
8.10.2,9.1.2,0.0
8.10.2,9.4.1,0.0
8.10.2,11.4.1,0.0
8.10.2,9.5.1,0.0
8.10.2,9.a.1,0.0
8.10.2,9.b.1,0.0
8.10.2,10.1.1,0.0
8.10.2,10.2.1,0.0
8.10.2,10.4.1,0.0
8.10.2,10.4.2,0.0
8.10.2,10.7.2,0.0
8.10.2,10.7.3,0.0
8.10.2,10.a.1,0.0
8.10.2,11.1.1,0.0
8.10.2,9.5.2,0.0
8.a.1,2.a.2,0.4566871751365279
8.a.1,10.b.1,0.43315887427939503
8.a.1,9.a.1,0.42785384173845953
8.a.1,17.9.1,0.41320811095609056
8.a.1,1.a.1,0.398648194410392
8.a.1,17.2.1,0.3969984197682277
8.a.1,4.b.1,0.360303854189642
8.a.1,6.a.1,0.3401517942356871
8.a.1,3.b.2,0.291637581999603
8.a.1,15.a.1,0.18739372416228017
8.a.1,15.b.1,0.18739372416228017
8.a.1,17.5.1,0.18710220783516054
8.a.1,17.15.1,0.16749690935957467
8.a.1,16.8.1,0.16561234133490055
8.a.1,16.5.1,0.16294204321535244
8.a.1,15.c.1,0.1615415834300787
8.a.1,15.7.1,0.1615415834300787
8.a.1,17.16.1,0.16000927096335815
8.a.1,17.12.1,0.14877533714875552
8.a.1,10.6.1,0.1321816966801579
8.a.1,10.a.1,0.12802170737992535
8.a.1,17.7.1,0.12020163895526939
8.a.1,16.10.1,0.10632674662262685
8.a.1,7.a.1,0.10433876194172959
8.a.1,6.5.1,0.10268716141236278
8.a.1,9.5.1,0.09701347673015584
8.a.1,17.19.1,0.09428489028705633
8.a.1,13.a.1,0.08396829344831375
8.a.1,11.3.2,0.0825025821591515
8.a.1,17.11.1,0.08163096820532317
8.a.1,11.a.1,0.07966344270306273
8.a.1,17.14.1,0.06877144822076134
8.a.1,17.18.2,0.06732267739838851
8.a.1,11.3.1,0.06557592207923733
8.a.1,17.17.1,0.060559077678436796
8.a.1,2.b.1,0.058225508688976184
8.a.1,11.1.1,0.05641131694729625
8.a.1,4.2.2,0.055210901668124826
8.a.1,16.4.1,0.05295285088408029
8.a.1,17.18.3,0.05153640225078614
8.a.1,1.2.2,0.0504532488640924
8.a.1,1.b.1,0.05043836289760213
8.a.1,10.7.4,0.050232103858838445
8.a.1,16.10.2,0.04737567721344752
8.a.1,15.8.1,0.04537782041365286
8.a.1,16.1.3,0.04533845852658363
8.a.1,11.7.2,0.042151779525412714
8.a.1,10.4.1,0.04189339030482066
8.a.1,3.4.1,0.04155282489399488
8.a.1,16.5.2,0.04148258937720229
8.a.1,9.5.2,0.04098018533483627
8.a.1,13.3.1,0.0404517373834316
8.a.1,12.8.1,0.0404517373834316
8.a.1,17.13.1,0.03880970857708077
8.a.1,12.c.1,0.03776762340296792
8.a.1,16.1.1,0.037248028843346055
8.a.1,11.7.1,0.03683739272958325
8.a.1,14.c.1,0.03627398419983495
8.a.1,11.2.1,0.036188772574576054
8.a.1,13.1.2,0.03556680427112405
8.a.1,1.5.3,0.03556680427112405
8.a.1,11.5.2,0.03482019299629469
8.a.1,16.3.1,0.03438910652402373
8.a.1,11.b.1,0.034376845765367925
8.a.1,5.6.2,0.03363323130846308
8.a.1,15.1.1,0.0335997751395476
8.a.1,12.4.1,0.03261992862734257
8.a.1,1.4.2,0.032509758513011175
8.a.1,16.3.2,0.03094473074735941
8.a.1,6.4.2,0.029760539750001466
8.a.1,12.7.1,0.029601628114617105
8.a.1,14.7.1,0.02926762638515916
8.a.1,10.7.2,0.02911065901133378
8.a.1,8.1.1,0.028626801200969068
8.a.1,12.1.1,0.028359135220783767
8.a.1,9.2.2,0.027832242992310463
8.a.1,4.1.1,0.025252191608327673
8.a.1,12.5.1,0.024958793662078333
8.a.1,6.3.1,0.02453740507130503
8.a.1,4.7.1,0.02445764309203749
8.a.1,1.a.2,0.024351493586829445
8.a.1,5.5.2,0.023624447291112058
8.a.1,16.6.2,0.02348136474049617
8.a.1,15.9.1,0.02340527064731588
8.a.1,15.6.1,0.023191735862692603
8.a.1,17.19.2,0.023032988333770953
8.a.1,3.3.4,0.02243500180211959
8.a.1,3.5.2,0.022275753546977438
8.a.1,9.2.1,0.021769988079808927
8.a.1,14.a.1,0.021626641306837186
8.a.1,17.4.1,0.021357270618098518
8.a.1,3.8.2,0.021106079090587485
8.a.1,13.2.2,0.020719691725611035
8.a.1,17.3.2,0.02070630088767635
8.a.1,8.4.2,0.020435847905654295
8.a.1,7.b.1,0.020383042057391415
8.a.1,12.a.1,0.020383042057391415
8.a.1,10.1.1,0.020079399987213593
8.a.1,10.5.1,0.01999827948300391
8.a.1,8.3.1,0.019959490980684853
8.a.1,12.2.2,0.01978682041270359
8.a.1,15.3.1,0.01916844225909523
8.a.1,7.1.1,0.019160899066987248
8.a.1,16.1.2,0.019136063241419327
8.a.1,14.3.1,0.01866356232424974
8.a.1,8.2.1,0.018441665644598246
8.a.1,12.2.1,0.017968836304112945
8.a.1,8.4.1,0.017968836304112945
8.a.1,14.6.1,0.01761893144938753
8.a.1,11.6.1,0.01692742787024972
8.a.1,7.2.1,0.016783383885759055
8.a.1,14.b.1,0.016730875486939852
8.a.1,10.7.3,0.016251813174843078
8.a.1,6.3.2,0.01579085293970699
8.a.1,8.5.1,0.015500632046197456
8.a.1,1.4.1,0.015165499879177632
8.a.1,14.2.1,0.015110243279467257
8.a.1,9.1.1,0.014934139668816834
8.a.1,11.b.2,0.014844045227048309
8.a.1,13.1.3,0.014844045227048309
8.a.1,6.6.1,0.014729243735795976
8.a.1,10.c.1,0.014627443891271463
8.a.1,9.3.1,0.014294765738477272
8.a.1,6.5.2,0.014054567263844433
8.a.1,5.3.2,0.013935990230360705
8.a.1,14.1.1,0.013873128362980072
8.a.1,3.d.1,0.013630090732110977
8.a.1,11.4.1,0.012886246774950422
8.a.1,15.4.2,0.012632768006959547
8.a.1,8.9.1,0.011335844165957678
8.a.1,16.7.2,0.011285473741289742
8.a.1,10.2.1,0.011193653540605392
8.a.1,3.5.1,0.010951203938039857
8.a.1,16.2.2,0.010925883197116544
8.a.1,6.b.1,0.010679452852579407
8.a.1,11.6.2,0.010538001806159922
8.a.1,3.b.3,0.010370842457599191
8.a.1,9.b.1,0.010138994481642802
8.a.1,3.1.2,0.010052403120864929
8.a.1,5.1.1,0.009714199514303527
8.a.1,10.7.1,0.009614733196604176
8.a.1,4.c.1,0.009370285581543632
8.a.1,9.c.1,0.009067688819387975
8.a.1,12.b.1,0.008803856065010924
8.a.1,6.1.1,0.00845268273354221
8.a.1,8.7.1,0.008343543722481703
8.a.1,6.2.1,0.008048852355138192
8.a.1,7.1.2,0.008041960591650537
8.a.1,2.1.1,0.007737156834697856
8.a.1,2.1.2,0.0070260616497854885
8.a.1,5.6.1,0.006807053179355378
8.a.1,5.a.2,0.006792587947115732
8.a.1,8.b.1,0.006663644816470221
8.a.1,3.9.1,0.005678087683217897
8.a.1,8.8.1,0.005588185291652708
8.a.1,2.5.1,0.005380158257536938
8.a.1,1.2.1,0.005039319071137273
8.a.1,16.7.1,0.004961217210664508
8.a.1,15.2.1,0.004746256714425125
8.a.1,9.4.1,0.004580478472330569
8.a.1,1.5.4,0.004554666901928123
8.a.1,17.6.1,0.003470719095417747
8.a.1,2.4.1,0.002308095867001614
8.a.1,3.3.3,0.0
8.a.1,3.9.2,0.0
8.a.1,16.b.1,0.0
8.a.1,3.3.5,0.0
8.a.1,3.6.1,0.0
8.a.1,3.8.1,0.0
8.a.1,3.4.2,0.0
8.a.1,3.7.2,0.0
8.a.1,3.7.1,0.0
8.a.1,3.3.2,0.0
8.a.1,12.4.2,0.0
8.a.1,3.3.1,0.0
8.a.1,3.2.2,0.0
8.a.1,17.10.1,0.0
8.a.1,1.3.1,0.0
8.a.1,17.8.1,0.0
8.a.1,1.5.1,0.0
8.a.1,1.5.2,0.0
8.a.1,17.3.1,0.0
8.a.1,2.2.1,0.0
8.a.1,2.2.2,0.0
8.a.1,2.2.3,0.0
8.a.1,2.3.1,0.0
8.a.1,3.a.1,0.0
8.a.1,2.3.2,0.0
8.a.1,2.5.2,0.0
8.a.1,2.a.1,0.0
8.a.1,17.1.2,0.0
8.a.1,17.1.1,0.0
8.a.1,2.c.1,0.0
8.a.1,3.1.1,0.0
8.a.1,3.2.1,0.0
8.a.1,3.9.3,0.0
8.a.1,5.b.1,0.0
8.a.1,3.b.1,0.0
8.a.1,16.a.1,0.0
8.a.1,16.1.4,0.0
8.a.1,7.3.1,0.0
8.a.1,15.5.1,0.0
8.a.1,8.5.2,0.0
8.a.1,8.6.1,0.0
8.a.1,8.8.2,0.0
8.a.1,8.10.1,0.0
8.a.1,8.10.2,0.0
8.a.1,9.1.2,0.0
8.a.1,15.4.1,0.0
8.a.1,9.3.2,0.0
8.a.1,15.1.2,0.0
8.a.1,10.3.1,0.0
8.a.1,10.4.2,0.0
8.a.1,14.5.1,0.0
8.a.1,14.4.1,0.0
8.a.1,13.b.1,0.0
8.a.1,11.5.1,0.0
8.a.1,13.2.1,0.0
8.a.1,13.1.1,0.0
8.a.1,12.6.1,0.0
8.a.1,16.2.1,0.0
8.a.1,6.4.1,0.0
8.a.1,16.2.3,0.0
8.a.1,4.a.1,0.0
8.a.1,3.c.1,0.0
8.a.1,3.d.2,0.0
8.a.1,16.9.1,0.0
8.a.1,4.1.2,0.0
8.a.1,4.2.1,0.0
8.a.1,4.3.1,0.0
8.a.1,4.4.1,0.0
8.a.1,4.5.1,0.0
8.a.1,4.6.1,0.0
8.a.1,16.6.1,0.0
8.a.1,5.c.1,0.0
8.a.1,5.2.1,0.0
8.a.1,5.2.2,0.0
8.a.1,5.3.1,0.0
8.a.1,5.4.1,0.0
8.a.1,5.5.1,0.0
8.a.1,16.4.2,0.0
8.a.1,16.3.3,0.0
8.a.1,5.a.1,0.0
8.a.1,12.3.1,0.0
8.a.1,1.1.1,0.0
8.b.1,8.6.1,0.3147481700638983
8.b.1,9.2.2,0.29770454385633205
8.b.1,8.3.1,0.21349451280843704
8.b.1,17.14.1,0.1652817108935136
8.b.1,12.1.1,0.1646727170117161
8.b.1,8.8.2,0.15557813418876076
8.b.1,8.2.1,0.15440312080423496
8.b.1,11.a.1,0.12850519382489314
8.b.1,15.8.1,0.1120237680650149
8.b.1,4.3.1,0.11024949874575923
8.b.1,4.6.1,0.10369120536818201
8.b.1,10.7.2,0.09921811948252822
8.b.1,8.5.1,0.09891836769901598
8.b.1,1.3.1,0.09259120073794347
8.b.1,10.4.1,0.09186808065837321
8.b.1,11.3.2,0.08695080584164211
8.b.1,5.1.1,0.08647407744495007
8.b.1,16.8.1,0.0834021112009087
8.b.1,16.10.2,0.0820989581049855
8.b.1,4.4.1,0.07686068688306041
8.b.1,1.5.4,0.07202796042773874
8.b.1,13.1.3,0.0719952890019537
8.b.1,11.b.2,0.0719952890019537
